E=500.000000000000
    1.00   0.14272E+07   0.75311E-08
    1.10   0.97380E+06   0.92794E-08
    1.20   0.68674E+06   0.11216E-07
    1.30   0.49792E+06   0.13341E-07
    1.40   0.36962E+06   0.15655E-07
    1.50   0.28001E+06   0.18157E-07
    1.60   0.21590E+06   0.20848E-07
    1.70   0.16907E+06   0.23727E-07
    1.80   0.13422E+06   0.26794E-07
    1.90   0.10786E+06   0.30048E-07
    2.00   0.87632E+05   0.33490E-07
    2.10   0.71901E+05   0.37118E-07
    2.20   0.59522E+05   0.40932E-07
    2.30   0.49675E+05   0.44932E-07
    2.40   0.41766E+05   0.49117E-07
    2.50   0.35354E+05   0.53487E-07
    2.60   0.30114E+05   0.58040E-07
    2.70   0.25799E+05   0.62777E-07
    2.80   0.22220E+05   0.67696E-07
    2.90   0.19232E+05   0.72797E-07
    3.00   0.16722E+05   0.78079E-07
    3.10   0.14602E+05   0.83542E-07
    3.20   0.12802E+05   0.89185E-07
    3.30   0.11266E+05   0.95007E-07
    3.40   0.99492E+04   0.10101E-06
    3.50   0.88151E+04   0.10719E-06
    3.60   0.78345E+04   0.11354E-06
    3.70   0.69833E+04   0.12007E-06
    3.80   0.62417E+04   0.12678E-06
    3.90   0.55934E+04   0.13366E-06
    4.00   0.50248E+04   0.14072E-06
    4.10   0.45245E+04   0.14795E-06
    4.20   0.40831E+04   0.15535E-06
    4.30   0.36924E+04   0.16292E-06
    4.40   0.33458E+04   0.17066E-06
    4.50   0.30374E+04   0.17858E-06
    4.60   0.27625E+04   0.18666E-06
    4.70   0.25167E+04   0.19491E-06
    4.80   0.22966E+04   0.20333E-06
    4.90   0.20990E+04   0.21191E-06
    5.00   0.19213E+04   0.22067E-06
    5.10   0.17611E+04   0.22958E-06
    5.20   0.16165E+04   0.23866E-06
    5.30   0.14857E+04   0.24791E-06
    5.40   0.13672E+04   0.25731E-06
    5.50   0.12597E+04   0.26688E-06
    5.60   0.11619E+04   0.27661E-06
    5.70   0.10729E+04   0.28649E-06
    5.80   0.99180E+03   0.29654E-06
    5.90   0.91773E+03   0.30674E-06
    6.00   0.85003E+03   0.31710E-06
    6.10   0.78805E+03   0.32762E-06
    6.20   0.73125E+03   0.33829E-06
    6.30   0.67913E+03   0.34911E-06
    6.40   0.63125E+03   0.36009E-06
    6.50   0.58722E+03   0.37122E-06
    6.60   0.54668E+03   0.38250E-06
    6.70   0.50931E+03   0.39393E-06
    6.80   0.47483E+03   0.40551E-06
    6.90   0.44299E+03   0.41723E-06
    7.00   0.41356E+03   0.42910E-06
    7.10   0.38634E+03   0.44112E-06
    7.20   0.36112E+03   0.45328E-06
    7.30   0.33775E+03   0.46559E-06
    7.40   0.31607E+03   0.47803E-06
    7.50   0.29595E+03   0.49062E-06
    7.60   0.27725E+03   0.50335E-06
    7.70   0.25987E+03   0.51622E-06
    7.80   0.24370E+03   0.52922E-06
    7.90   0.22864E+03   0.54236E-06
    8.00   0.21461E+03   0.55563E-06
    8.10   0.20153E+03   0.56904E-06
    8.20   0.18933E+03   0.58258E-06
    8.30   0.17794E+03   0.59625E-06
    8.40   0.16730E+03   0.61005E-06
    8.50   0.15735E+03   0.62398E-06
    8.60   0.14805E+03   0.63804E-06
    8.70   0.13936E+03   0.65222E-06
    8.80   0.13121E+03   0.66653E-06
    8.90   0.12358E+03   0.68096E-06
    9.00   0.11644E+03   0.69551E-06
    9.10   0.10973E+03   0.71018E-06
    9.20   0.10345E+03   0.72497E-06
    9.30   0.97551E+02   0.73988E-06
    9.40   0.92014E+02   0.75490E-06
    9.50   0.86813E+02   0.77004E-06
    9.60   0.81927E+02   0.78529E-06
    9.70   0.77335E+02   0.80065E-06
    9.80   0.73016E+02   0.81612E-06
    9.90   0.68954E+02   0.83169E-06
   10.00   0.65131E+02   0.84737E-06
   10.10   0.61533E+02   0.86316E-06
   10.20   0.58145E+02   0.87905E-06
   10.30   0.54953E+02   0.89504E-06
   10.40   0.51946E+02   0.91113E-06
   10.50   0.49111E+02   0.92732E-06
   10.60   0.46439E+02   0.94360E-06
   10.70   0.43919E+02   0.95997E-06
   10.80   0.41541E+02   0.97644E-06
   10.90   0.39297E+02   0.99300E-06
   11.00   0.37180E+02   0.10096E-05
   11.10   0.35180E+02   0.10264E-05
   11.20   0.33292E+02   0.10432E-05
   11.30   0.31509E+02   0.10601E-05
   11.40   0.29825E+02   0.10770E-05
   11.50   0.28233E+02   0.10941E-05
   11.60   0.26728E+02   0.11112E-05
   11.70   0.25306E+02   0.11284E-05
   11.80   0.23961E+02   0.11457E-05
   11.90   0.22689E+02   0.11630E-05
   12.00   0.21486E+02   0.11804E-05
   12.10   0.20348E+02   0.11979E-05
   12.20   0.19271E+02   0.12154E-05
   12.30   0.18252E+02   0.12330E-05
   12.40   0.17287E+02   0.12506E-05
   12.50   0.16374E+02   0.12683E-05
   12.60   0.15510E+02   0.12861E-05
   12.70   0.14691E+02   0.13038E-05
   12.80   0.13916E+02   0.13217E-05
   12.90   0.13183E+02   0.13396E-05
   13.00   0.12487E+02   0.13575E-05
   13.10   0.11829E+02   0.13754E-05
   13.20   0.11205E+02   0.13934E-05
   13.30   0.10614E+02   0.14114E-05
   13.40   0.10054E+02   0.14294E-05
   13.50   0.95230E+01   0.14475E-05
   13.60   0.90200E+01   0.14656E-05
   13.70   0.85433E+01   0.14836E-05
   13.80   0.80915E+01   0.15017E-05
   13.90   0.76633E+01   0.15198E-05
   14.00   0.72574E+01   0.15380E-05
   14.10   0.68727E+01   0.15561E-05
   14.20   0.65079E+01   0.15742E-05
   14.30   0.61621E+01   0.15923E-05
   14.40   0.58343E+01   0.16103E-05
   14.50   0.55236E+01   0.16284E-05
   14.60   0.52289E+01   0.16465E-05
   14.70   0.49496E+01   0.16645E-05
   14.80   0.46848E+01   0.16825E-05
   14.90   0.44337E+01   0.17004E-05
   15.00   0.41957E+01   0.17183E-05
E=550.000000000000
    1.00   0.11779E+07   0.92546E-08
    1.10   0.80343E+06   0.11390E-07
    1.20   0.56640E+06   0.13753E-07
    1.30   0.41050E+06   0.16343E-07
    1.40   0.30460E+06   0.19161E-07
    1.50   0.23065E+06   0.22207E-07
    1.60   0.17775E+06   0.25480E-07
    1.70   0.13912E+06   0.28979E-07
    1.80   0.11038E+06   0.32705E-07
    1.90   0.88653E+05   0.36656E-07
    2.00   0.71981E+05   0.40832E-07
    2.10   0.59020E+05   0.45232E-07
    2.20   0.48825E+05   0.49856E-07
    2.30   0.40718E+05   0.54703E-07
    2.40   0.34208E+05   0.59771E-07
    2.50   0.28933E+05   0.65060E-07
    2.60   0.24624E+05   0.70570E-07
    2.70   0.21077E+05   0.76299E-07
    2.80   0.18136E+05   0.82246E-07
    2.90   0.15682E+05   0.88411E-07
    3.00   0.13623E+05   0.94792E-07
    3.10   0.11884E+05   0.10139E-06
    3.20   0.10408E+05   0.10820E-06
    3.30   0.91490E+04   0.11523E-06
    3.40   0.80704E+04   0.12247E-06
    3.50   0.71422E+04   0.12992E-06
    3.60   0.63401E+04   0.13758E-06
    3.70   0.56443E+04   0.14545E-06
    3.80   0.50385E+04   0.15353E-06
    3.90   0.45093E+04   0.16181E-06
    4.00   0.40455E+04   0.17031E-06
    4.10   0.36377E+04   0.17901E-06
    4.20   0.32781E+04   0.18791E-06
    4.30   0.29602E+04   0.19702E-06
    4.40   0.26783E+04   0.20632E-06
    4.50   0.24278E+04   0.21583E-06
    4.60   0.22046E+04   0.22554E-06
    4.70   0.20053E+04   0.23545E-06
    4.80   0.18269E+04   0.24556E-06
    4.90   0.16669E+04   0.25586E-06
    5.00   0.15232E+04   0.26636E-06
    5.10   0.13938E+04   0.27705E-06
    5.20   0.12771E+04   0.28794E-06
    5.30   0.11716E+04   0.29902E-06
    5.40   0.10761E+04   0.31028E-06
    5.50   0.98962E+03   0.32174E-06
    5.60   0.91106E+03   0.33338E-06
    5.70   0.83963E+03   0.34521E-06
    5.80   0.77459E+03   0.35723E-06
    5.90   0.71528E+03   0.36943E-06
    6.00   0.66114E+03   0.38181E-06
    6.10   0.61163E+03   0.39437E-06
    6.20   0.56633E+03   0.40712E-06
    6.30   0.52481E+03   0.42004E-06
    6.40   0.48671E+03   0.43314E-06
    6.50   0.45173E+03   0.44641E-06
    6.60   0.41957E+03   0.45986E-06
    6.70   0.38997E+03   0.47348E-06
    6.80   0.36270E+03   0.48727E-06
    6.90   0.33756E+03   0.50123E-06
    7.00   0.31435E+03   0.51536E-06
    7.10   0.29291E+03   0.52965E-06
    7.20   0.27310E+03   0.54411E-06
    7.30   0.25476E+03   0.55873E-06
    7.40   0.23778E+03   0.57352E-06
    7.50   0.22204E+03   0.58846E-06
    7.60   0.20745E+03   0.60356E-06
    7.70   0.19390E+03   0.61882E-06
    7.80   0.18132E+03   0.63423E-06
    7.90   0.16963E+03   0.64979E-06
    8.00   0.15876E+03   0.66551E-06
    8.10   0.14865E+03   0.68137E-06
    8.20   0.13923E+03   0.69738E-06
    8.30   0.13046E+03   0.71353E-06
    8.40   0.12228E+03   0.72983E-06
    8.50   0.11465E+03   0.74627E-06
    8.60   0.10753E+03   0.76285E-06
    8.70   0.10089E+03   0.77957E-06
    8.80   0.94684E+02   0.79642E-06
    8.90   0.88885E+02   0.81340E-06
    9.00   0.83463E+02   0.83051E-06
    9.10   0.78392E+02   0.84776E-06
    9.20   0.73646E+02   0.86512E-06
    9.30   0.69204E+02   0.88262E-06
    9.40   0.65045E+02   0.90023E-06
    9.50   0.61148E+02   0.91796E-06
    9.60   0.57495E+02   0.93581E-06
    9.70   0.54072E+02   0.95378E-06
    9.80   0.50861E+02   0.97185E-06
    9.90   0.47848E+02   0.99004E-06
   10.00   0.45021E+02   0.10083E-05
   10.10   0.42368E+02   0.10267E-05
   10.20   0.39876E+02   0.10452E-05
   10.30   0.37536E+02   0.10638E-05
   10.40   0.35337E+02   0.10825E-05
   10.50   0.33271E+02   0.11013E-05
   10.60   0.31329E+02   0.11201E-05
   10.70   0.29503E+02   0.11391E-05
   10.80   0.27786E+02   0.11581E-05
   10.90   0.26170E+02   0.11773E-05
   11.00   0.24651E+02   0.11965E-05
   11.10   0.23221E+02   0.12157E-05
   11.20   0.21875E+02   0.12351E-05
   11.30   0.20608E+02   0.12545E-05
   11.40   0.19415E+02   0.12740E-05
   11.50   0.18292E+02   0.12935E-05
   11.60   0.17234E+02   0.13131E-05
   11.70   0.16238E+02   0.13327E-05
   11.80   0.15299E+02   0.13524E-05
   11.90   0.14415E+02   0.13721E-05
   12.00   0.13581E+02   0.13919E-05
   12.10   0.12796E+02   0.14117E-05
   12.20   0.12056E+02   0.14315E-05
   12.30   0.11358E+02   0.14514E-05
   12.40   0.10701E+02   0.14712E-05
   12.50   0.10081E+02   0.14911E-05
   12.60   0.94962E+01   0.15111E-05
   12.70   0.89450E+01   0.15310E-05
   12.80   0.84254E+01   0.15509E-05
   12.90   0.79354E+01   0.15708E-05
   13.00   0.74733E+01   0.15907E-05
   13.10   0.70376E+01   0.16106E-05
   13.20   0.66267E+01   0.16305E-05
   13.30   0.62391E+01   0.16503E-05
   13.40   0.58737E+01   0.16701E-05
   13.50   0.55290E+01   0.16899E-05
   13.60   0.52040E+01   0.17096E-05
   13.70   0.48974E+01   0.17293E-05
   13.80   0.46084E+01   0.17489E-05
   13.90   0.43357E+01   0.17684E-05
   14.00   0.40787E+01   0.17879E-05
   14.10   0.38363E+01   0.18072E-05
   14.20   0.36077E+01   0.18265E-05
   14.30   0.33922E+01   0.18457E-05
   14.40   0.31890E+01   0.18648E-05
   14.50   0.29974E+01   0.18838E-05
   14.60   0.28168E+01   0.19026E-05
   14.70   0.26466E+01   0.19213E-05
   14.80   0.24862E+01   0.19398E-05
   14.90   0.23350E+01   0.19582E-05
   15.00   0.21925E+01   0.19764E-05
E=600.000000000000
    1.00   0.98826E+06   0.11162E-07
    1.10   0.67384E+06   0.13722E-07
    1.20   0.47486E+06   0.16554E-07
    1.30   0.34401E+06   0.19656E-07
    1.40   0.25514E+06   0.23028E-07
    1.50   0.19310E+06   0.26670E-07
    1.60   0.14873E+06   0.30581E-07
    1.70   0.11634E+06   0.34760E-07
    1.80   0.92252E+05   0.39207E-07
    1.90   0.74043E+05   0.43921E-07
    2.00   0.60077E+05   0.48900E-07
    2.10   0.49223E+05   0.54145E-07
    2.20   0.40689E+05   0.59653E-07
    2.30   0.33905E+05   0.65423E-07
    2.40   0.28460E+05   0.71456E-07
    2.50   0.24050E+05   0.77749E-07
    2.60   0.20449E+05   0.84301E-07
    2.70   0.17487E+05   0.91112E-07
    2.80   0.15032E+05   0.98179E-07
    2.90   0.12985E+05   0.10550E-06
    3.00   0.11267E+05   0.11308E-06
    3.10   0.98177E+04   0.12091E-06
    3.20   0.85884E+04   0.12899E-06
    3.30   0.75406E+04   0.13733E-06
    3.40   0.66434E+04   0.14591E-06
    3.50   0.58718E+04   0.15474E-06
    3.60   0.52055E+04   0.16382E-06
    3.70   0.46280E+04   0.17314E-06
    3.80   0.41255E+04   0.18271E-06
    3.90   0.36869E+04   0.19252E-06
    4.00   0.33028E+04   0.20257E-06
    4.10   0.29654E+04   0.21286E-06
    4.20   0.26681E+04   0.22339E-06
    4.30   0.24055E+04   0.23415E-06
    4.40   0.21729E+04   0.24515E-06
    4.50   0.19664E+04   0.25639E-06
    4.60   0.17825E+04   0.26786E-06
    4.70   0.16185E+04   0.27955E-06
    4.80   0.14719E+04   0.29148E-06
    4.90   0.13406E+04   0.30363E-06
    5.00   0.12227E+04   0.31601E-06
