E=500.000000000000
    1.00   0.14272E+07   0.75253E-08
    1.10   0.97380E+06   0.92730E-08
    1.20   0.68674E+06   0.11209E-07
    1.30   0.49792E+06   0.13334E-07
    1.40   0.36962E+06   0.15647E-07
    1.50   0.28001E+06   0.18150E-07
    1.60   0.21590E+06   0.20841E-07
    1.70   0.16907E+06   0.23720E-07
    1.80   0.13422E+06   0.26788E-07
    1.90   0.10786E+06   0.30044E-07
    2.00   0.87632E+05   0.33487E-07
    2.10   0.71901E+05   0.37117E-07
    2.20   0.59522E+05   0.40934E-07
    2.30   0.49675E+05   0.44936E-07
    2.40   0.41766E+05   0.49125E-07
    2.50   0.35354E+05   0.53498E-07
    2.60   0.30114E+05   0.58057E-07
    2.70   0.25799E+05   0.62799E-07
    2.80   0.22220E+05   0.67724E-07
    2.90   0.19232E+05   0.72832E-07
    3.00   0.16722E+05   0.78122E-07
    3.10   0.14602E+05   0.83594E-07
    3.20   0.12802E+05   0.89247E-07
    3.30   0.11266E+05   0.95080E-07
    3.40   0.99492E+04   0.10109E-06
    3.50   0.88151E+04   0.10728E-06
    3.60   0.78345E+04   0.11365E-06
    3.70   0.69833E+04   0.12020E-06
    3.80   0.62418E+04   0.12693E-06
    3.90   0.55935E+04   0.13383E-06
    4.00   0.50248E+04   0.14090E-06
    4.10   0.45246E+04   0.14815E-06
    4.20   0.40831E+04   0.15558E-06
    4.30   0.36924E+04   0.16318E-06
    4.40   0.33458E+04   0.17095E-06
    4.50   0.30374E+04   0.17889E-06
    4.60   0.27625E+04   0.18700E-06
    4.70   0.25168E+04   0.19529E-06
    4.80   0.22966E+04   0.20374E-06
    4.90   0.20990E+04   0.21237E-06
    5.00   0.19213E+04   0.22116E-06
    5.10   0.17611E+04   0.23012E-06
    5.20   0.16165E+04   0.23924E-06
    5.30   0.14857E+04   0.24854E-06
    5.40   0.13672E+04   0.25799E-06
    5.50   0.12597E+04   0.26761E-06
    5.60   0.11619E+04   0.27740E-06
    5.70   0.10729E+04   0.28735E-06
    5.80   0.99181E+03   0.29746E-06
    5.90   0.91774E+03   0.30773E-06
    6.00   0.85004E+03   0.31816E-06
    6.10   0.78806E+03   0.32875E-06
    6.20   0.73126E+03   0.33950E-06
    6.30   0.67914E+03   0.35040E-06
    6.40   0.63126E+03   0.36146E-06
    6.50   0.58723E+03   0.37268E-06
    6.60   0.54668E+03   0.38406E-06
    6.70   0.50932E+03   0.39558E-06
    6.80   0.47484E+03   0.40727E-06
    6.90   0.44300E+03   0.41910E-06
    7.00   0.41357E+03   0.43108E-06
    7.10   0.38634E+03   0.44322E-06
    7.20   0.36113E+03   0.45550E-06
    7.30   0.33776E+03   0.46793E-06
    7.40   0.31608E+03   0.48051E-06
    7.50   0.29596E+03   0.49324E-06
    7.60   0.27726E+03   0.50611E-06
    7.70   0.25988E+03   0.51913E-06
    7.80   0.24371E+03   0.53229E-06
    7.90   0.22865E+03   0.54559E-06
    8.00   0.21462E+03   0.55903E-06
    8.10   0.20154E+03   0.57261E-06
    8.20   0.18934E+03   0.58633E-06
    8.30   0.17794E+03   0.60019E-06
    8.40   0.16731E+03   0.61419E-06
    8.50   0.15736E+03   0.62832E-06
    8.60   0.14806E+03   0.64258E-06
    8.70   0.13936E+03   0.65698E-06
    8.80   0.13122E+03   0.67151E-06
    8.90   0.12359E+03   0.68617E-06
    9.00   0.11644E+03   0.70096E-06
    9.10   0.10974E+03   0.71588E-06
    9.20   0.10346E+03   0.73093E-06
    9.30   0.97557E+02   0.74610E-06
    9.40   0.92020E+02   0.76139E-06
    9.50   0.86820E+02   0.77681E-06
    9.60   0.81934E+02   0.79235E-06
    9.70   0.77341E+02   0.80801E-06
    9.80   0.73022E+02   0.82379E-06
    9.90   0.68960E+02   0.83969E-06
   10.00   0.65138E+02   0.85570E-06
   10.10   0.61539E+02   0.87183E-06
   10.20   0.58151E+02   0.88807E-06
   10.30   0.54959E+02   0.90442E-06
   10.40   0.51952E+02   0.92088E-06
   10.50   0.49117E+02   0.93745E-06
   10.60   0.46444E+02   0.95412E-06
   10.70   0.43924E+02   0.97090E-06
   10.80   0.41546E+02   0.98779E-06
   10.90   0.39302E+02   0.10048E-05
   11.00   0.37185E+02   0.10219E-05
   11.10   0.35185E+02   0.10390E-05
   11.20   0.33297E+02   0.10563E-05
   11.30   0.31514E+02   0.10737E-05
   11.40   0.29829E+02   0.10912E-05
   11.50   0.28237E+02   0.11087E-05
   11.60   0.26732E+02   0.11264E-05
   11.70   0.25310E+02   0.11441E-05
   11.80   0.23965E+02   0.11619E-05
   11.90   0.22693E+02   0.11798E-05
   12.00   0.21490E+02   0.11978E-05
   12.10   0.20352E+02   0.12158E-05
   12.20   0.19275E+02   0.12340E-05
   12.30   0.18256E+02   0.12522E-05
   12.40   0.17291E+02   0.12705E-05
   12.50   0.16378E+02   0.12888E-05
   12.60   0.15514E+02   0.13072E-05
   12.70   0.14695E+02   0.13257E-05
   12.80   0.13920E+02   0.13443E-05
   12.90   0.13186E+02   0.13629E-05
   13.00   0.12491E+02   0.13815E-05
   13.10   0.11832E+02   0.14002E-05
   13.20   0.11208E+02   0.14190E-05
   13.30   0.10617E+02   0.14378E-05
   13.40   0.10057E+02   0.14566E-05
   13.50   0.95259E+01   0.14755E-05
   13.60   0.90229E+01   0.14945E-05
   13.70   0.85462E+01   0.15134E-05
   13.80   0.80943E+01   0.15324E-05
   13.90   0.76660E+01   0.15515E-05
   14.00   0.72601E+01   0.15705E-05
   14.10   0.68752E+01   0.15896E-05
   14.20   0.65104E+01   0.16087E-05
   14.30   0.61646E+01   0.16278E-05
   14.40   0.58367E+01   0.16470E-05
   14.50   0.55259E+01   0.16661E-05
   14.60   0.52312E+01   0.16852E-05
   14.70   0.49518E+01   0.17044E-05
   14.80   0.46869E+01   0.17235E-05
   14.90   0.44358E+01   0.17426E-05
   15.00   0.41977E+01   0.17617E-05
E=550.000000000000
    1.00   0.11779E+07   0.92480E-08
    1.10   0.80343E+06   0.11383E-07
    1.20   0.56640E+06   0.13745E-07
    1.30   0.41050E+06   0.16335E-07
    1.40   0.30460E+06   0.19154E-07
    1.50   0.23065E+06   0.22200E-07
    1.60   0.17775E+06   0.25473E-07
    1.70   0.13912E+06   0.28974E-07
    1.80   0.11038E+06   0.32701E-07
    1.90   0.88653E+05   0.36654E-07
    2.00   0.71981E+05   0.40833E-07
    2.10   0.59020E+05   0.45236E-07
    2.20   0.48825E+05   0.49864E-07
    2.30   0.40718E+05   0.54715E-07
    2.40   0.34208E+05   0.59788E-07
    2.50   0.28933E+05   0.65084E-07
    2.60   0.24624E+05   0.70601E-07
    2.70   0.21077E+05   0.76338E-07
    2.80   0.18136E+05   0.82295E-07
    2.90   0.15682E+05   0.88470E-07
    3.00   0.13623E+05   0.94864E-07
    3.10   0.11884E+05   0.10147E-06
    3.20   0.10408E+05   0.10830E-06
    3.30   0.91490E+04   0.11534E-06
    3.40   0.80704E+04   0.12260E-06
    3.50   0.71422E+04   0.13007E-06
    3.60   0.63401E+04   0.13775E-06
    3.70   0.56443E+04   0.14564E-06
    3.80   0.50385E+04   0.15375E-06
    3.90   0.45093E+04   0.16206E-06
    4.00   0.40455E+04   0.17059E-06
    4.10   0.36377E+04   0.17932E-06
    4.20   0.32781E+04   0.18826E-06
    4.30   0.29602E+04   0.19740E-06
    4.40   0.26783E+04   0.20675E-06
    4.50   0.24278E+04   0.21630E-06
    4.60   0.22046E+04   0.22606E-06
    4.70   0.20053E+04   0.23602E-06
    4.80   0.18269E+04   0.24618E-06
    4.90   0.16669E+04   0.25653E-06
    5.00   0.15232E+04   0.26709E-06
    5.10   0.13938E+04   0.27785E-06
    5.20   0.12771E+04   0.28880E-06
    5.30   0.11716E+04   0.29995E-06
    5.40   0.10762E+04   0.31129E-06
    5.50   0.98963E+03   0.32282E-06
    5.60   0.91108E+03   0.33455E-06
    5.70   0.83965E+03   0.34647E-06
    5.80   0.77460E+03   0.35858E-06
    5.90   0.71530E+03   0.37088E-06
    6.00   0.66115E+03   0.38336E-06
    6.10   0.61165E+03   0.39603E-06
    6.20   0.56634E+03   0.40889E-06
    6.30   0.52482E+03   0.42193E-06
    6.40   0.48673E+03   0.43515E-06
    6.50   0.45174E+03   0.44856E-06
    6.60   0.41958E+03   0.46214E-06
    6.70   0.38998E+03   0.47590E-06
    6.80   0.36271E+03   0.48984E-06
    6.90   0.33757E+03   0.50396E-06
    7.00   0.31436E+03   0.51825E-06
    7.10   0.29292E+03   0.53272E-06
    7.20   0.27311E+03   0.54735E-06
    7.30   0.25477E+03   0.56216E-06
    7.40   0.23779E+03   0.57714E-06
    7.50   0.22205E+03   0.59228E-06
    7.60   0.20746E+03   0.60759E-06
    7.70   0.19391E+03   0.62307E-06
    7.80   0.18133E+03   0.63871E-06
    7.90   0.16964E+03   0.65450E-06
    8.00   0.15877E+03   0.67046E-06
    8.10   0.14866E+03   0.68658E-06
    8.20   0.13924E+03   0.70286E-06
    8.30   0.13047E+03   0.71928E-06
    8.40   0.12229E+03   0.73587E-06
    8.50   0.11466E+03   0.75260E-06
    8.60   0.10754E+03   0.76948E-06
    8.70   0.10090E+03   0.78651E-06
    8.80   0.94692E+02   0.80369E-06
    8.90   0.88893E+02   0.82101E-06
    9.00   0.83470E+02   0.83848E-06
    9.10   0.78399E+02   0.85608E-06
    9.20   0.73654E+02   0.87382E-06
    9.30   0.69211E+02   0.89170E-06
    9.40   0.65051E+02   0.90972E-06
    9.50   0.61154E+02   0.92786E-06
    9.60   0.57502E+02   0.94614E-06
    9.70   0.54078E+02   0.96454E-06
    9.80   0.50867E+02   0.98307E-06
    9.90   0.47854E+02   0.10017E-05
   10.00   0.45027E+02   0.10205E-05
   10.10   0.42374E+02   0.10394E-05
   10.20   0.39882E+02   0.10584E-05
   10.30   0.37542E+02   0.10775E-05
   10.40   0.35343E+02   0.10968E-05
   10.50   0.33276E+02   0.11161E-05
   10.60   0.31334E+02   0.11356E-05
   10.70   0.29508E+02   0.11551E-05
   10.80   0.27791E+02   0.11748E-05
   10.90   0.26175E+02   0.11945E-05
   11.00   0.24656E+02   0.12144E-05
   11.10   0.23225E+02   0.12343E-05
   11.20   0.21880E+02   0.12543E-05
   11.30   0.20613E+02   0.12745E-05
   11.40   0.19420E+02   0.12946E-05
   11.50   0.18296E+02   0.13149E-05
   11.60   0.17238E+02   0.13353E-05
   11.70   0.16242E+02   0.13557E-05
   11.80   0.15303E+02   0.13762E-05
   11.90   0.14419E+02   0.13968E-05
   12.00   0.13585E+02   0.14174E-05
   12.10   0.12800E+02   0.14381E-05
   12.20   0.12060E+02   0.14588E-05
   12.30   0.11362E+02   0.14796E-05
