E=500.000000000000
    1.00   0.14273E+07   0.52170E-08
    1.10   0.97391E+06   0.64332E-08
    1.20   0.68684E+06   0.77815E-08
    1.30   0.49800E+06   0.92623E-08
    1.40   0.36969E+06   0.10876E-07
    1.50   0.28007E+06   0.12622E-07
    1.60   0.21596E+06   0.14501E-07
    1.70   0.16912E+06   0.16513E-07
    1.80   0.13426E+06   0.18659E-07
    1.90   0.10790E+06   0.20937E-07
    2.00   0.87670E+05   0.23348E-07
    2.10   0.71936E+05   0.25892E-07
    2.20   0.59554E+05   0.28569E-07
    2.30   0.49705E+05   0.31378E-07
    2.40   0.41793E+05   0.34319E-07
    2.50   0.35379E+05   0.37393E-07
    2.60   0.30137E+05   0.40600E-07
    2.70   0.25820E+05   0.43938E-07
    2.80   0.22240E+05   0.47408E-07
    2.90   0.19250E+05   0.51010E-07
    3.00   0.16740E+05   0.54744E-07
    3.10   0.14619E+05   0.58610E-07
    3.20   0.12818E+05   0.62606E-07
    3.30   0.11281E+05   0.66734E-07
    3.40   0.99630E+04   0.70993E-07
    3.50   0.88281E+04   0.75383E-07
    3.60   0.78468E+04   0.79904E-07
    3.70   0.69950E+04   0.84556E-07
    3.80   0.62528E+04   0.89338E-07
    3.90   0.56040E+04   0.94251E-07
    4.00   0.50349E+04   0.99294E-07
    4.10   0.45341E+04   0.10447E-06
    4.20   0.40922E+04   0.10977E-06
    4.30   0.37011E+04   0.11521E-06
    4.40   0.33540E+04   0.12077E-06
    4.50   0.30453E+04   0.12646E-06
    4.60   0.27700E+04   0.13229E-06
    4.70   0.25240E+04   0.13824E-06
    4.80   0.23035E+04   0.14432E-06
    4.90   0.21057E+04   0.15054E-06
    5.00   0.19277E+04   0.15688E-06
    5.10   0.17672E+04   0.16335E-06
    5.20   0.16224E+04   0.16995E-06
    5.30   0.14914E+04   0.17668E-06
    5.40   0.13726E+04   0.18354E-06
    5.50   0.12649E+04   0.19053E-06
    5.60   0.11669E+04   0.19765E-06
    5.70   0.10777E+04   0.20490E-06
    5.80   0.99644E+03   0.21228E-06
    5.90   0.92220E+03   0.21979E-06
    6.00   0.85434E+03   0.22742E-06
    6.10   0.79221E+03   0.23519E-06
    6.20   0.73527E+03   0.24308E-06
    6.30   0.68301E+03   0.25111E-06
    6.40   0.63499E+03   0.25926E-06
    6.50   0.59083E+03   0.26754E-06
    6.60   0.55016E+03   0.27595E-06
    6.70   0.51268E+03   0.28449E-06
    6.80   0.47809E+03   0.29316E-06
    6.90   0.44615E+03   0.30196E-06
    7.00   0.41661E+03   0.31089E-06
    7.10   0.38929E+03   0.31995E-06
    7.20   0.36398E+03   0.32913E-06
    7.30   0.34052E+03   0.33845E-06
    7.40   0.31875E+03   0.34790E-06
    7.50   0.29854E+03   0.35747E-06
    7.60   0.27977E+03   0.36718E-06
    7.70   0.26231E+03   0.37701E-06
    7.80   0.24606E+03   0.38697E-06
    7.90   0.23093E+03   0.39706E-06
    8.00   0.21683E+03   0.40729E-06
    8.10   0.20368E+03   0.41764E-06
    8.20   0.19141E+03   0.42812E-06
    8.30   0.17996E+03   0.43873E-06
    8.40   0.16926E+03   0.44947E-06
    8.50   0.15926E+03   0.46034E-06
    8.60   0.14990E+03   0.47134E-06
    8.70   0.14115E+03   0.48247E-06
    8.80   0.13295E+03   0.49373E-06
    8.90   0.12527E+03   0.50512E-06
    9.00   0.11808E+03   0.51664E-06
    9.10   0.11133E+03   0.52829E-06
    9.20   0.10500E+03   0.54007E-06
    9.30   0.99053E+02   0.55198E-06
    9.40   0.93473E+02   0.56402E-06
    9.50   0.88231E+02   0.57619E-06
    9.60   0.83304E+02   0.58849E-06
    9.70   0.78672E+02   0.60092E-06
    9.80   0.74316E+02   0.61348E-06
    9.90   0.70217E+02   0.62617E-06
   10.00   0.66358E+02   0.63899E-06
   10.10   0.62725E+02   0.65195E-06
   10.20   0.59303E+02   0.66503E-06
   10.30   0.56079E+02   0.67824E-06
   10.40   0.53040E+02   0.69159E-06
   10.50   0.50175E+02   0.70506E-06
   10.60   0.47472E+02   0.71867E-06
   10.70   0.44923E+02   0.73241E-06
   10.80   0.42517E+02   0.74627E-06
   10.90   0.40246E+02   0.76027E-06
   11.00   0.38102E+02   0.77440E-06
   11.10   0.36076E+02   0.78867E-06
   11.20   0.34163E+02   0.80306E-06
   11.30   0.32356E+02   0.81758E-06
   11.40   0.30647E+02   0.83224E-06
   11.50   0.29032E+02   0.84702E-06
   11.60   0.27505E+02   0.86194E-06
   11.70   0.26061E+02   0.87699E-06
   11.80   0.24694E+02   0.89217E-06
   11.90   0.23402E+02   0.90748E-06
   12.00   0.22179E+02   0.92293E-06
   12.10   0.21021E+02   0.93850E-06
   12.20   0.19925E+02   0.95421E-06
   12.30   0.18887E+02   0.97005E-06
   12.40   0.17905E+02   0.98602E-06
   12.50   0.16974E+02   0.10021E-05
   12.60   0.16093E+02   0.10184E-05
   12.70   0.15258E+02   0.10347E-05
   12.80   0.14467E+02   0.10512E-05
   12.90   0.13717E+02   0.10678E-05
   13.00   0.13006E+02   0.10846E-05
   13.10   0.12333E+02   0.11015E-05
   13.20   0.11695E+02   0.11185E-05
   13.30   0.11089E+02   0.11357E-05
   13.40   0.10515E+02   0.11530E-05
   13.50   0.99713E+01   0.11704E-05
   13.60   0.94553E+01   0.11879E-05
   13.70   0.89659E+01   0.12056E-05
   13.80   0.85018E+01   0.12234E-05
   13.90   0.80615E+01   0.12414E-05
   14.00   0.76439E+01   0.12594E-05
   14.10   0.72477E+01   0.12776E-05
   14.20   0.68718E+01   0.12960E-05
   14.30   0.65152E+01   0.13145E-05
   14.40   0.61769E+01   0.13331E-05
   14.50   0.58558E+01   0.13518E-05
   14.60   0.55512E+01   0.13706E-05
   14.70   0.52622E+01   0.13896E-05
   14.80   0.49879E+01   0.14088E-05
   14.90   0.47276E+01   0.14280E-05
   15.00   0.44806E+01   0.14474E-05
E=550.000000000000
    1.00   0.11780E+07   0.64148E-08
    1.10   0.80355E+06   0.79012E-08
    1.20   0.56650E+06   0.95475E-08
    1.30   0.41059E+06   0.11354E-07
    1.40   0.30468E+06   0.13321E-07
    1.50   0.23071E+06   0.15448E-07
    1.60   0.17781E+06   0.17737E-07
    1.70   0.13917E+06   0.20185E-07
    1.80   0.11043E+06   0.22794E-07
    1.90   0.88695E+05   0.25564E-07
    2.00   0.72019E+05   0.28494E-07
    2.10   0.59055E+05   0.31584E-07
    2.20   0.48857E+05   0.34834E-07
    2.30   0.40747E+05   0.38243E-07
    2.40   0.34235E+05   0.41813E-07
    2.50   0.28958E+05   0.45542E-07
    2.60   0.24647E+05   0.49430E-07
    2.70   0.21098E+05   0.53477E-07
    2.80   0.18156E+05   0.57683E-07
    2.90   0.15701E+05   0.62048E-07
    3.00   0.13640E+05   0.66572E-07
    3.10   0.11900E+05   0.71254E-07
    3.20   0.10423E+05   0.76094E-07
    3.30   0.91636E+04   0.81092E-07
    3.40   0.80842E+04   0.86248E-07
    3.50   0.71552E+04   0.91563E-07
    3.60   0.63524E+04   0.97034E-07
    3.70   0.56559E+04   0.10266E-06
    3.80   0.50496E+04   0.10845E-06
    3.90   0.45198E+04   0.11439E-06
    4.00   0.40554E+04   0.12049E-06
    4.10   0.36472E+04   0.12675E-06
    4.20   0.32871E+04   0.13317E-06
    4.30   0.29688E+04   0.13974E-06
    4.40   0.26865E+04   0.14647E-06
    4.50   0.24356E+04   0.15335E-06
    4.60   0.22121E+04   0.16040E-06
    4.70   0.20124E+04   0.16759E-06
    4.80   0.18337E+04   0.17495E-06
    4.90   0.16735E+04   0.18246E-06
    5.00   0.15295E+04   0.19013E-06
    5.10   0.13998E+04   0.19795E-06
    5.20   0.12828E+04   0.20593E-06
    5.30   0.11771E+04   0.21407E-06
    5.40   0.10815E+04   0.22236E-06
    5.50   0.99473E+03   0.23081E-06
    5.60   0.91597E+03   0.23942E-06
    5.70   0.84435E+03   0.24818E-06
    5.80   0.77913E+03   0.25710E-06
    5.90   0.71965E+03   0.26617E-06
    6.00   0.66534E+03   0.27540E-06
    6.10   0.61569E+03   0.28479E-06
    6.20   0.57023E+03   0.29433E-06
    6.30   0.52857E+03   0.30403E-06
    6.40   0.49034E+03   0.31389E-06
    6.50   0.45523E+03   0.32390E-06
    6.60   0.42295E+03   0.33407E-06
    6.70   0.39323E+03   0.34439E-06
    6.80   0.36585E+03   0.35487E-06
    6.90   0.34060E+03   0.36551E-06
    7.00   0.31729E+03   0.37630E-06
    7.10   0.29575E+03   0.38726E-06
    7.20   0.27584E+03   0.39836E-06
    7.30   0.25741E+03   0.40963E-06
    7.40   0.24034E+03   0.42105E-06
    7.50   0.22452E+03   0.43262E-06
    7.60   0.20984E+03   0.44436E-06
    7.70   0.19622E+03   0.45625E-06
    7.80   0.18357E+03   0.46830E-06
    7.90   0.17180E+03   0.48050E-06
    8.00   0.16086E+03   0.49286E-06
    8.10   0.15068E+03   0.50538E-06
    8.20   0.14120E+03   0.51806E-06
    8.30   0.13236E+03   0.53089E-06
    8.40   0.12412E+03   0.54388E-06
    8.50   0.11644E+03   0.55703E-06
    8.60   0.10927E+03   0.57034E-06
    8.70   0.10257E+03   0.58380E-06
    8.80   0.96308E+02   0.59742E-06
    8.90   0.90458E+02   0.61120E-06
    9.00   0.84987E+02   0.62514E-06
    9.10   0.79869E+02   0.63923E-06
    9.20   0.75077E+02   0.65349E-06
    9.30   0.70591E+02   0.66790E-06
    9.40   0.66388E+02   0.68246E-06
    9.50   0.62450E+02   0.69719E-06
    9.60   0.58757E+02   0.71208E-06
    9.70   0.55294E+02   0.72712E-06
    9.80   0.52046E+02   0.74232E-06
    9.90   0.48997E+02   0.75768E-06
   10.00   0.46135E+02   0.77320E-06
   10.10   0.43447E+02   0.78888E-06
   10.20   0.40922E+02   0.80472E-06
   10.30   0.38549E+02   0.82071E-06
   10.40   0.36319E+02   0.83687E-06
   10.50   0.34223E+02   0.85318E-06
   10.60   0.32251E+02   0.86965E-06
   10.70   0.30397E+02   0.88629E-06
   10.80   0.28652E+02   0.90308E-06
   10.90   0.27010E+02   0.92003E-06
   11.00   0.25464E+02   0.93713E-06
   11.10   0.24009E+02   0.95440E-06
   11.20   0.22639E+02   0.97183E-06
   11.30   0.21348E+02   0.98942E-06
   11.40   0.20132E+02   0.10072E-05
   11.50   0.18987E+02   0.10251E-05
   11.60   0.17907E+02   0.10431E-05
   11.70   0.16890E+02   0.10614E-05
   11.80   0.15930E+02   0.10797E-05
   11.90   0.15026E+02   0.10983E-05
   12.00   0.14173E+02   0.11170E-05
   12.10   0.13369E+02   0.11358E-05
   12.20   0.12611E+02   0.11549E-05
   12.30   0.11896E+02   0.11740E-05
   12.40   0.11221E+02   0.11934E-05
   12.50   0.10584E+02   0.12129E-05
   12.60   0.99835E+01   0.12325E-05
   12.70   0.94167E+01   0.12523E-05
   12.80   0.88817E+01   0.12723E-05
   12.90   0.83769E+01   0.12925E-05
   13.00   0.79005E+01   0.13127E-05
   13.10   0.74507E+01   0.13332E-05
   13.20   0.70262E+01   0.13538E-05
   13.30   0.66255E+01   0.13746E-05
   13.40   0.62473E+01   0.13955E-05
   13.50   0.58902E+01   0.14166E-05
