2239  -0.01364   0.00011   0.00466   0.00089   3.79440   -0.50070
2240  -0.01345   0.00007   -0.00019   -0.00013   -0.20040   -0.49960
2241  -0.01367   0.00016   -0.00375   -0.00108   -3.20000   -0.49860
2244  -0.02061   0.00195   0.00215   0.00057   1.79210   -3.49750
2245  -0.02084   0.00198   -0.00263   -0.00079   -2.20830   -3.49700
2256  -0.14711   -0.00034   0.00027   0.00051   -0.19730   -0.49950
2257  0.11951   -0.00057   -0.00011   0.00012   -0.20050   -0.49840
